,YEAR,WEEK,Region 1,Region 10,Region 2,Region 3,Region 4,Region 5,Region 6,Region 7,Region 8,Region 9
1350,2023,33,1141,719,4334,2825,13107,2122,2106,465,800,6044
1351,2023,34,1227,827,4296,3207,17363,2662,3088,512,1064,6733
1352,2023,35,1208,897,4461,3859,17147,3153,4133,729,1228,7596
1353,2023,36,1476,1076,4616,4526,16455,3436,3514,923,1300,7412
1354,2023,37,1629,1184,5315,4726,15359,3647,3455,772,1301,7899
1355,2023,38,2035,1196,6997,5071,15677,4104,3069,754,1524,7838
1356,2023,39,2037,1289,7222,4948,16160,4126,3320,727,1503,7937
1357,2023,40,2328,1500,7633,5639,17810,5127,3864,811,1464,10136
1358,2023,41,2168,1508,7311,5641,18374,5340,3964,954,1635,10629
1359,2023,42,2348,1447,7745,6188,19370,5439,4761,918,1897,12389
1360,2023,43,2464,1396,8002,6742,21978,5886,5253,1064,1895,13096
1361,2023,44,2743,1702,7877,6827,23656,6116,5658,1024,2172,14457
1362,2023,45,3085,1472,9051,7636,28832,7222,7769,1277,2707,16408
1363,2023,46,3453,1860,9878,6042,30047,8440,8433,1403,3350,18067
1364,2023,47,3631,1961,9313,7600,26404,8275,7929,1331,3100,15980
1365,2023,48,4597,2458,11568,9111,30264,10447,8673,1703,3701,21189
1366,2023,49,4780,2854,12889,10133,34012,10947,9839,1827,4188,22735
1367,2023,50,6010,3151,14970,12177,41554,12722,12450,2186,4965,25895
1368,2023,51,7378,4023,17393,15110,51808,14473,15156,2266,5807,29922
1369,2023,52,8970,4320,18744,17430,51580,16604,14304,2402,5760,26712
1370,2024,1,7397,3911,16149,13366,44172,14312,12648,2287,5101,24647
1371,2024,2,6292,3059,15014,10877,33985,11664,9164,1777,4251,22407
1372,2024,3,5414,2710,12554,8551,28446,9785,8046,1470,3499,19663
1373,2024,4,4022,2855,13044,9246,30488,11429,10127,1756,3978,18657
1374,2024,5,6141,3109,12486,9072,28809,13019,11345,2311,3975,17687
1375,2024,6,6620,2892,12895,10157,30554,16110,10957,2712,3929,16168
1376,2024,7,5867,2996,11591,10476,27763,16863,9475,2740,3661,16987
1377,2024,8,6301,2738,11037,11000,26217,18059,8977,3311,3428,16544
1378,2024,9,6129,2404,10736,11183,25125,18300,8192,3201,3117,16509
1379,2024,10,5758,2393,9697,9994,22082,16477,7019,2944,3146,15338
1380,2024,11,4719,2594,9207,8296,19661,14164,5760,2431,2823,15334
1381,2024,12,4448,2438,9168,7671,17840,12267,5406,1909,2590,14964
1382,2024,13,4666,2081,9079,6902,16878,11544,5003,1747,2176,13834
1383,2024,14,4407,2003,8352,6337,16091,9899,4433,1612,2082,13338
1384,2024,15,4103,2143,7569,5686,15163,8238,4529,1393,2095,13604
1385,2024,16,3189,1755,7093,4962,14138,6649,4020,1256,1972,12541
1386,2024,17,2687,1808,6135,4753,13960,6169,3746,1088,1835,13258
1387,2024,18,2575,1864,5805,4713,13498,5698,3845,795,1887,12849
1388,2024,19,2322,1881,5489,4421,12644,4658,3691,727,1769,12862
1389,2024,20,2202,1698,5736,4345,12615,4153,3289,700,1635,13038
1390,2024,21,2017,1711,5768,4141,12081,3826,3238,625,1492,12688
1391,2024,22,1757,1731,5214,3732,12014,3520,2891,549,1367,11996
1392,2024,23,1636,1685,4962,3569,11077,3116,2372,449,1119,11270
1393,2024,24,1587,1476,4769,3404,9910,2823,2195,430,924,10231
1394,2024,25,1425,1397,4459,2956,9946,2510,2059,372,879,9807
1395,2024,26,1405,1268,4478,2983,10087,2619,2039,330,835,9192
1396,2024,27,1350,1015,3928,2839,9782,2517,1799,369,727,7806
1397,2024,28,1421,1025,4632,2881,10762,2640,2285,401,841,8129
1398,2024,29,1449,874,3869,2872,10864,2578,2234,409,769,7586
1399,2024,30,1469,930,4946,3243,10818,2562,2362,435,778,7285
1400,2024,31,1509,830,4651,3444,10927,2800,2432,493,795,7139
1401,2024,32,1504,790,4383,3600,11143,2864,2492,449,774,7091
1402,2024,33,1562,811,4701,3671,11971,3167,2551,468,838,7319
1403,2024,34,1634,785,4542,4023,14072,3763,3408,530,1047,8047
1404,2024,35,1724,797,4660,4480,15539,4006,3954,622,1328,8572
1405,2024,36,1855,964,4614,4809,14753,4173,3241,721,1257,8353
1406,2024,37,2259,1124,6105,5344,13311,4768,3150,670,1291,8632
1407,2024,38,2672,1193,7592,5335,13616,5067,3013,683,1219,8151
1408,2024,39,2423,1164,7197,5044,13346,4845,2613,671,1188,8381
1409,2024,40,2602,1504,7384,5330,13803,5464,3007,793,1252,9071
1410,2024,41,2676,1686,8028,5877,13203,6164,3038,894,1377,9200
1411,2024,42,3038,1788,7943,6452,13607,6601,3010,839,1230,9344
1412,2024,43,3323,2194,8723,7110,15759,7176,3244,885,1440,10256
1413,2024,44,3168,2444,7973,6808,17031,7172,3394,867,1440,11073
1414,2024,45,3165,2895,8268,6830,19091,7081,3747,898,1606,12813
1415,2024,46,3098,2500,8344,6998,20108,7393,4455,949,1713,14061
1416,2024,47,3279,2999,9235,7820,20735,8195,4946,1014,1976,15799
1417,2024,48,3262,3181,9010,6990,20715,7622,4780,1015,1743,15743
1418,2024,49,3775,4243,10892,7980,22359,9080,5574,1340,2272,20055
1419,2024,50,4244,6213,12936,8592,25799,10239,6852,1513,2578,21729
1420,2024,51,5207,10576,15612,9731,34273,12634,9836,2109,3795,26775
1421,2024,52,6811,12334,17404,11889,45583,18460,12696,3123,5076,30146
