REGION,YEAR,WEEK,ILITOTAL
Region 9,1999,50,746
Region 10,1999,50,39
Region 1,1999,51,244
Region 2,1999,51,89
Region 3,1999,51,207
Region 4,1999,51,810
Region 5,1999,51,1282
Region 6,1999,51,551
Region 7,1999,51,368
Region 8,1999,51,733
Region 9,1999,51,828
Region 10,1999,51,56
Region 1,1999,52,357
Region 2,1999,52,84
Region 3,1999,52,266
Region 4,1999,52,1209
Region 5,1999,52,1845
Region 6,1999,52,693
Region 7,1999,52,568
Region 8,1999,52,831
Region 9,1999,52,931
Region 10,1999,52,62
Region 1,2000,1,526
Region 2,2000,1,171
Region 3,2000,1,471
Region 4,2000,1,1512
Region 5,2000,1,1750
Region 6,2000,1,686
Region 7,2000,1,451
Region 8,2000,1,761
Region 9,2000,1,891
Region 10,2000,1,53
Region 1,2000,2,485
Region 2,2000,2,74
Region 3,2000,2,398
Region 4,2000,2,1268
Region 5,2000,2,1224
Region 6,2000,2,433
Region 7,2000,2,413
Region 8,2000,2,431
Region 9,2000,2,694
Region 10,2000,2,50
Region 1,2000,3,271
Region 2,2000,3,89
Region 3,2000,3,279
Region 4,2000,3,965
Region 5,2000,3,773
Region 6,2000,3,212
Region 7,2000,3,272
Region 8,2000,3,272
Region 9,2000,3,695
Region 10,2000,3,29
Region 1,2000,4,193
Region 2,2000,4,37
Region 3,2000,4,258
Region 4,2000,4,767
Region 5,2000,4,558
Region 6,2000,4,135
Region 7,2000,4,179
Region 8,2000,4,178
Region 9,2000,4,567
Region 10,2000,4,29
Region 1,2000,5,143
Region 2,2000,5,59
Region 3,2000,5,182
Region 4,2000,5,600
Region 5,2000,5,459
Region 6,2000,5,114
Region 7,2000,5,131
Region 8,2000,5,200
Region 9,2000,5,566
Region 10,2000,5,24
Region 1,2000,6,105
Region 2,2000,6,68
Region 3,2000,6,146
Region 4,2000,6,495
Region 5,2000,6,455
Region 6,2000,6,61
Region 7,2000,6,119
Region 8,2000,6,155
Region 9,2000,6,597
Region 10,2000,6,22
Region 1,2000,7,84
Region 2,2000,7,35
Region 3,2000,7,127
Region 4,2000,7,307
Region 5,2000,7,270
Region 6,2000,7,47
Region 7,2000,7,115
Region 8,2000,7,108
Region 9,2000,7,570
Region 10,2000,7,5
Region 1,2000,8,66
Region 2,2000,8,26
Region 3,2000,8,121
Region 4,2000,8,246
Region 5,2000,8,181
Region 6,2000,8,14
Region 7,2000,8,55
Region 8,2000,8,68
Region 9,2000,8,543
Region 10,2000,8,5
Region 1,2000,9,43
Region 2,2000,9,45
Region 3,2000,9,103
Region 4,2000,9,293
Region 5,2000,9,203
Region 6,2000,9,20
Region 7,2000,9,40
Region 8,2000,9,112
Region 9,2000,9,522
Region 10,2000,9,4
Region 1,2000,10,32
Region 2,2000,10,32
Region 3,2000,10,112
Region 4,2000,10,210
Region 5,2000,10,163
Region 6,2000,10,11
Region 7,2000,10,37
Region 8,2000,10,46
Region 9,2000,10,442
Region 10,2000,10,3
Region 1,2000,11,49
Region 2,2000,11,36
Region 3,2000,11,91
Region 4,2000,11,172
Region 5,2000,11,120
Region 6,2000,11,17
Region 7,2000,11,45
Region 8,2000,11,32
Region 9,2000,11,372
Region 10,2000,11,0
Region 1,2000,12,29
Region 2,2000,12,18
Region 3,2000,12,86
Region 4,2000,12,166
Region 5,2000,12,110
Region 6,2000,12,12
Region 7,2000,12,45
Region 8,2000,12,38
Region 9,2000,12,411
Region 10,2000,12,2
Region 1,2000,13,20
Region 2,2000,13,43
Region 3,2000,13,88
Region 4,2000,13,151
Region 5,2000,13,97
Region 6,2000,13,5
Region 7,2000,13,34
Region 8,2000,13,32
Region 9,2000,13,367
Region 10,2000,13,0
Region 1,2000,14,18
Region 2,2000,14,41
Region 3,2000,14,92
Region 4,2000,14,106
Region 5,2000,14,78
Region 6,2000,14,15
Region 7,2000,14,33
Region 8,2000,14,36
Region 9,2000,14,246
Region 10,2000,14,1
Region 1,2000,15,13
Region 2,2000,15,24
Region 3,2000,15,50
Region 4,2000,15,115
Region 5,2000,15,73
Region 6,2000,15,2
Region 7,2000,15,22
Region 8,2000,15,30
Region 9,2000,15,192
Region 10,2000,15,1
Region 1,2000,16,10
Region 2,2000,16,11
Region 3,2000,16,52
Region 4,2000,16,143
Region 5,2000,16,58
Region 6,2000,16,5
Region 7,2000,16,25
Region 8,2000,16,6
Region 9,2000,16,36
Region 10,2000,16,1
Region 1,2000,17,12
Region 2,2000,17,15
Region 3,2000,17,37
Region 4,2000,17,131
Region 5,2000,17,55
Region 6,2000,17,5
Region 7,2000,17,35
Region 8,2000,17,23
Region 9,2000,17,34
Region 10,2000,17,0
Region 1,2000,18,11
Region 2,2000,18,9
Region 3,2000,18,44
Region 4,2000,18,143
Region 5,2000,18,60
Region 6,2000,18,5
Region 7,2000,18,24
Region 8,2000,18,0
Region 9,2000,18,28
Region 10,2000,18,0
Region 1,2000,19,5
Region 2,2000,19,11
Region 3,2000,19,42
Region 4,2000,19,67
Region 5,2000,19,54
Region 6,2000,19,3
Region 7,2000,19,30
Region 8,2000,19,11
Region 9,2000,19,15
Region 10,2000,19,1
Region 1,2000,20,3
Region 2,2000,20,0
Region 3,2000,20,34
Region 4,2000,20,80
Region 5,2000,20,38
Region 6,2000,20,2
Region 7,2000,20,25
Region 8,2000,20,0
Region 9,2000,20,37
Region 10,2000,20,0
Region 1,2000,21,0
Region 2,2000,21,0
Region 3,2000,21,0
Region 4,2000,21,0
Region 5,2000,21,0
Region 6,2000,21,0
Region 7,2000,21,0
Region 8,2000,21,0
Region 9,2000,21,0
Region 10,2000,21,0
Region 1,2000,22,0
Region 2,2000,22,0
Region 3,2000,22,0
Region 4,2000,22,0
Region 5,2000,22,0
Region 6,2000,22,0
Region 7,2000,22,0
Region 8,2000,22,0
Region 9,2000,22,0
Region 10,2000,22,0
Region 1,2000,23,0
Region 2,2000,23,0
Region 3,2000,23,0
Region 4,2000,23,0
Region 5,2000,23,0
Region 6,2000,23,0
Region 7,2000,23,0
Region 8,2000,23,0
Region 9,2000,23,0
Region 10,2000,23,0
Region 1,2000,24,0
Region 2,2000,24,0
Region 3,2000,24,0
Region 4,2000,24,0
Region 5,2000,24,0
Region 6,2000,24,0
Region 7,2000,24,0
Region 8,2000,24,0
Region 9,2000,24,0
Region 10,2000,24,0
Region 1,2000,25,0
Region 2,2000,25,0
Region 3,2000,25,0
Region 4,2000,25,0
Region 5,2000,25,0
Region 6,2000,25,0
Region 7,2000,25,0
Region 8,2000,25,0
Region 9,2000,25,0
Region 10,2000,25,0
Region 1,2000,26,0
Region 2,2000,26,0
Region 3,2000,26,0
Region 4,2000,26,0
Region 5,2000,26,0
Region 6,2000,26,0
Region 7,2000,26,0
Region 8,2000,26,0
Region 9,2000,26,0
Region 10,2000,26,0
Region 1,2000,27,0
Region 2,2000,27,0
Region 3,2000,27,0
Region 4,2000,27,0
Region 5,2000,27,0
Region 6,2000,27,0
Region 7,2000,27,0
Region 8,2000,27,0
Region 9,2000,27,0
Region 10,2000,27,0
Region 1,2000,28,0
Region 2,2000,28,0
Region 3,2000,28,0
Region 4,2000,28,0
Region 5,2000,28,0
Region 6,2000,28,0
Region 7,2000,28,0
Region 8,2000,28,0
Region 9,2000,28,0
Region 10,2000,28,0
Region 1,2000,29,0
Region 2,2000,29,0
Region 3,2000,29,0
Region 4,2000,29,0
Region 5,2000,29,0
Region 6,2000,29,0
Region 7,2000,29,0
Region 8,2000,29,0
Region 9,2000,29,0
Region 10,2000,29,0
Region 1,2000,30,0
Region 2,2000,30,0
Region 3,2000,30,0
Region 4,2000,30,0
Region 5,2000,30,0
Region 6,2000,30,0
Region 7,2000,30,0
Region 8,2000,30,0
Region 9,2000,30,0
Region 10,2000,30,0
Region 1,2000,31,0
Region 2,2000,31,0
Region 3,2000,31,0
Region 4,2000,31,0
Region 5,2000,31,0
Region 6,2000,31,0
Region 7,2000,31,0
Region 8,2000,31,0
Region 9,2000,31,0
Region 10,2000,31,0
Region 1,2000,32,0
Region 2,2000,32,0
Region 3,2000,32,0
Region 4,2000,32,0
Region 5,2000,32,0
Region 6,2000,32,0
Region 7,2000,32,0
Region 8,2000,32,0
Region 9,2000,32,0
Region 10,2000,32,0
Region 1,2000,33,0
Region 2,2000,33,0
Region 3,2000,33,0
Region 4,2000,33,0
Region 5,2000,33,0
Region 6,2000,33,0
Region 7,2000,33,0
Region 8,2000,33,0
Region 9,2000,33,0
Region 10,2000,33,0
Region 1,2000,34,0
Region 2,2000,34,0
Region 3,2000,34,0
Region 4,2000,34,0
Region 5,2000,34,0
Region 6,2000,34,0
Region 7,2000,34,0
Region 8,2000,34,0
Region 9,2000,34,0
Region 10,2000,34,0
Region 1,2000,35,0
Region 2,2000,35,0
Region 3,2000,35,0
Region 4,2000,35,0
Region 5,2000,35,0
Region 6,2000,35,0
Region 7,2000,35,0
Region 8,2000,35,0
Region 9,2000,35,0
Region 10,2000,35,0
Region 1,2000,36,0
Region 2,2000,36,0
Region 3,2000,36,0
Region 4,2000,36,0
Region 5,2000,36,0
Region 6,2000,36,0
Region 7,2000,36,0
Region 8,2000,36,0
Region 9,2000,36,0
Region 10,2000,36,0
Region 1,2000,37,0
Region 2,2000,37,0
Region 3,2000,37,0
Region 4,2000,37,0
Region 5,2000,37,0
Region 6,2000,37,0
Region 7,2000,37,0
Region 8,2000,37,0
Region 9,2000,37,0
Region 10,2000,37,0
Region 1,2000,38,0
Region 2,2000,38,0
Region 3,2000,38,0
Region 4,2000,38,0
Region 5,2000,38,0
Region 6,2000,38,0
Region 7,2000,38,0
Region 8,2000,38,0
Region 9,2000,38,0
Region 10,2000,38,0
Region 1,2000,39,0
Region 2,2000,39,0
Region 3,2000,39,0
Region 4,2000,39,0
Region 5,2000,39,0
Region 6,2000,39,0
Region 7,2000,39,0
Region 8,2000,39,0
Region 9,2000,39,0
Region 10,2000,39,0
Region 1,2000,40,0
Region 2,2000,40,0
Region 3,2000,40,0
Region 4,2000,40,0
Region 5,2000,40,0
Region 6,2000,40,0
Region 7,2000,40,0
Region 8,2000,40,0
Region 9,2000,40,0
Region 10,2000,40,0
Region 1,2000,41,0
Region 2,2000,41,0
Region 3,2000,41,0
Region 4,2000,41,0
Region 5,2000,41,0
Region 6,2000,41,0
Region 7,2000,41,0
Region 8,2000,41,0
Region 9,2000,41,0
Region 10,2000,41,0
Region 1,2000,42,0
Region 2,2000,42,0
Region 3,2000,42,0
Region 4,2000,42,0
Region 5,2000,42,0
Region 6,2000,42,0
Region 7,2000,42,0
Region 8,2000,42,0
Region 9,2000,42,0
Region 10,2000,42,0
Region 1,2000,43,0
Region 2,2000,43,0
Region 3,2000,43,0
Region 4,2000,43,0
Region 5,2000,43,0
Region 6,2000,43,0
Region 7,2000,43,0
Region 8,2000,43,0
Region 9,2000,43,0
Region 10,2000,43,0
Region 1,2000,44,0
Region 2,2000,44,0
Region 3,2000,44,0
Region 4,2000,44,0
Region 5,2000,44,0
Region 6,2000,44,0
Region 7,2000,44,0
Region 8,2000,44,0
Region 9,2000,44,0
Region 10,2000,44,0
Region 1,2000,45,0
Region 2,2000,45,0
Region 3,2000,45,0
Region 4,2000,45,0
Region 5,2000,45,0
Region 6,2000,45,0
Region 7,2000,45,0
Region 8,2000,45,0
Region 9,2000,45,0
Region 10,2000,45,0
Region 1,2000,46,0
Region 2,2000,46,0
Region 3,2000,46,0
Region 4,2000,46,0
Region 5,2000,46,0
Region 6,2000,46,0
Region 7,2000,46,0
Region 8,2000,46,0
Region 9,2000,46,0
Region 10,2000,46,0
Region 1,2000,47,0
Region 2,2000,47,0
Region 3,2000,47,0
Region 4,2000,47,0
Region 5,2000,47,0
Region 6,2000,47,0
Region 7,2000,47,0
Region 8,2000,47,0
Region 9,2000,47,0
Region 10,2000,47,0
Region 1,2000,48,0
Region 2,2000,48,0
Region 3,2000,48,0
Region 4,2000,48,0
Region 5,2000,48,0
Region 6,2000,48,0
Region 7,2000,48,0
Region 8,2000,48,0
Region 9,2000,48,0
Region 10,2000,48,0
Region 1,2000,49,0
Region 2,2000,49,0
Region 3,2000,49,0
Region 4,2000,49,0
Region 5,2000,49,0
Region 6,2000,49,0
Region 7,2000,49,0
Region 8,2000,49,0
Region 9,2000,49,0
Region 10,2000,49,0
Region 1,2000,50,0
Region 2,2000,50,0
Region 3,2000,50,0
Region 4,2000,50,0
Region 5,2000,50,0
Region 6,2000,50,0
Region 7,2000,50,0
Region 8,2000,50,0
Region 9,2000,50,0
Region 10,2000,50,0
Region 1,2000,51,0
Region 2,2000,51,0
Region 3,2000,51,0
Region 4,2000,51,0
Region 5,2000,51,0
Region 6,2000,51,0
Region 7,2000,51,0
Region 8,2000,51,0
Region 9,2000,51,0
Region 10,2000,51,0
Region 1,2000,52,0
Region 2,2000,52,0
Region 3,2000,52,0
Region 4,2000,52,0
Region 5,2000,52,0
Region 6,2000,52,0
Region 7,2000,52,0
Region 8,2000,52,0
Region 9,2000,52,0
Region 10,2000,52,0
Region 1,2001,1,0
Region 2,2001,1,0
Region 3,2001,1,0
Region 4,2001,1,0
Region 5,2001,1,0
Region 6,2001,1,0
Region 7,2001,1,0
Region 8,2001,1,0
Region 9,2001,1,0
Region 10,2001,1,0
Region 1,2001,2,0
Region 2,2001,2,0
Region 3,2001,2,0
Region 4,2001,2,0
Region 5,2001,2,0
Region 6,2001,2,0
Region 7,2001,2,0
Region 8,2001,2,0
Region 9,2001,2,0
Region 10,2001,2,0
Region 1,2001,3,0
Region 2,2001,3,0
Region 3,2001,3,0
Region 4,2001,3,0
Region 5,2001,3,0
Region 6,2001,3,0
Region 7,2001,3,0
Region 8,2001,3,0
Region 9,2001,3,0
Region 10,2001,3,0
Region 1,2001,4,0
Region 2,2001,4,0
Region 3,2001,4,0
Region 4,2001,4,0
Region 5,2001,4,0
Region 6,2001,4,0
Region 7,2001,4,0
Region 8,2001,4,0
Region 9,2001,4,0
Region 10,2001,4,0
Region 1,2001,5,0
Region 2,2001,5,0
Region 3,2001,5,0
Region 4,2001,5,0
Region 5,2001,5,0
Region 6,2001,5,0
Region 7,2001,5,0
Region 8,2001,5,0
Region 9,2001,5,0
Region 10,2001,5,0
Region 1,2001,6,0
Region 2,2001,6,0
Region 3,2001,6,0
Region 4,2001,6,0
Region 5,2001,6,0
Region 6,2001,6,0
Region 7,2001,6,0
Region 8,2001,6,0
Region 9,2001,6,0
Region 10,2001,6,0
Region 1,2001,7,0
Region 2,2001,7,0
Region 3,2001,7,0
Region 4,2001,7,0
Region 5,2001,7,0
Region 6,2001,7,0
Region 7,2001,7,0
Region 8,2001,7,0
Region 9,2001,7,0
Region 10,2001,7,0
Region 1,2001,8,0
Region 2,2001,8,0
Region 3,2001,8,0
Region 4,2001,8,0
Region 5,2001,8,0
Region 6,2001,8,0
Region 7,2001,8,0
Region 8,2001,8,0
Region 9,2001,8,0
Region 10,2001,8,0
Region 1,2001,9,0
Region 2,2001,9,0
Region 3,2001,9,0
Region 4,2001,9,0
Region 5,2001,9,0
Region 6,2001,9,0
Region 7,2001,9,0
Region 8,2001,9,0
Region 9,2001,9,0
Region 10,2001,9,0
Region 1,2001,10,0
Region 2,2001,10,0
Region 3,2001,10,0
Region 4,2001,10,0
Region 5,2001,10,0
Region 6,2001,10,0
Region 7,2001,10,0
Region 8,2001,10,0
Region 9,2001,10,0
Region 10,2001,10,0
Region 1,2001,11,0
Region 2,2001,11,0
Region 3,2001,11,0
Region 4,2001,11,0
Region 5,2001,11,0
Region 6,2001,11,0
Region 7,2001,11,0
Region 8,2001,11,0
Region 9,2001,11,0
Region 10,2001,11,0
Region 1,2001,12,0
Region 2,2001,12,0
Region 3,2001,12,0
Region 4,2001,12,0
Region 5,2001,12,0
Region 6,2001,12,0
Region 7,2001,12,0
Region 8,2001,12,0
Region 9,2001,12,0
Region 10,2001,12,0
Region 1,2001,13,0
Region 2,2001,13,0
Region 3,2001,13,0
Region 4,2001,13,0
Region 5,2001,13,0
Region 6,2001,13,0
Region 7,2001,13,0
Region 8,2001,13,0
Region 9,2001,13,0
Region 10,2001,13,0
Region 1,2001,14,0
Region 2,2001,14,0
Region 3,2001,14,0
Region 4,2001,14,0
Region 5,2001,14,0
Region 6,2001,14,0
Region 7,2001,14,0
Region 8,2001,14,0
Region 9,2001,14,0
Region 10,2001,14,0
Region 1,2001,15,0
Region 2,2001,15,0
Region 3,2001,15,0
Region 4,2001,15,0
Region 5,2001,15,0
Region 6,2001,15,0
Region 7,2001,15,0
Region 8,2001,15,0
Region 9,2001,15,0
Region 10,2001,15,0
Region 1,2001,16,0
Region 2,2001,16,0
Region 3,2001,16,0
Region 4,2001,16,0
Region 5,2001,16,0
Region 6,2001,16,0
Region 7,2001,16,0
Region 8,2001,16,0
Region 9,2001,16,0
Region 10,2001,16,0
Region 1,2001,17,0
Region 2,2001,17,0
Region 3,2001,17,0
Region 4,2001,17,0
Region 5,2001,17,0
Region 6,2001,17,0
Region 7,2001,17,0
Region 8,2001,17,0
Region 9,2001,17,0
Region 10,2001,17,0
Region 1,2001,18,0
Region 2,2001,18,0
Region 3,2001,18,0
Region 4,2001,18,0
Region 5,2001,18,0
Region 6,2001,18,0
Region 7,2001,18,0
Region 8,2001,18,0
Region 9,2001,18,0
Region 10,2001,18,0
Region 1,2001,19,0
Region 2,2001,19,0
Region 3,2001,19,0
Region 4,2001,19,0
Region 5,2001,19,0
Region 6,2001,19,0
Region 7,2001,19,0
Region 8,2001,19,0
Region 9,2001,19,0
Region 10,2001,19,0
Region 1,2001,20,0
Region 2,2001,20,0
Region 3,2001,20,0
Region 4,2001,20,0
Region 5,2001,20,0
Region 6,2001,20,0
Region 7,2001,20,0
Region 8,2001,20,0
Region 9,2001,20,0
Region 10,2001,20,0
Region 1,2001,21,0
Region 2,2001,21,0
Region 3,2001,21,0
Region 4,2001,21,0
Region 5,2001,21,0
Region 6,2001,21,0
Region 7,2001,21,0
Region 8,2001,21,0
Region 9,2001,21,0
Region 10,2001,21,0
Region 1,2001,22,0
Region 2,2001,22,0
Region 3,2001,22,0
Region 4,2001,22,0
Region 5,2001,22,0
Region 6,2001,22,0
Region 7,2001,22,0
Region 8,2001,22,0
Region 9,2001,22,0
Region 10,2001,22,0
Region 1,2001,23,0
Region 2,2001,23,0
Region 3,2001,23,0
Region 4,2001,23,0
Region 5,2001,23,0
Region 6,2001,23,0
Region 7,2001,23,0
Region 8,2001,23,0
Region 9,2001,23,0
Region 10,2001,23,0
Region 1,2001,24,0
Region 2,2001,24,0
Region 3,2001,24,0
Region 4,2001,24,0
Region 5,2001,24,0
Region 6,2001,24,0
Region 7,2001,24,0
Region 8,2001,24,0
Region 9,2001,24,0
Region 10,2001,24,0
Region 1,2001,25,0
Region 2,2001,25,0
Region 3,2001,25,0
Region 4,2001,25,0
Region 5,2001,25,0
Region 6,2001,25,0
Region 7,2001,25,0
Region 8,2001,25,0
Region 9,2001,25,0
Region 10,2001,25,0
Region 1,2001,26,0
Region 2,2001,26,0
Region 3,2001,26,0
Region 4,2001,26,0
Region 5,2001,26,0
Region 6,2001,26,0
Region 7,2001,26,0
Region 8,2001,26,0
Region 9,2001,26,0
Region 10,2001,26,0
Region 1,2001,27,0
Region 2,2001,27,0
Region 3,2001,27,0
Region 4,2001,27,0
Region 5,2001,27,0
Region 6,2001,27,0
Region 7,2001,27,0
Region 8,2001,27,0
Region 9,2001,27,0
Region 10,2001,27,0
Region 1,2001,28,0
Region 2,2001,28,0
Region 3,2001,28,0
Region 4,2001,28,0
Region 5,2001,28,0
Region 6,2001,28,0
Region 7,2001,28,0
Region 8,2001,28,0
Region 9,2001,28,0
Region 10,2001,28,0
Region 1,2001,29,0
Region 2,2001,29,0
Region 3,2001,29,0
Region 4,2001,29,0
Region 5,2001,29,0
Region 6,2001,29,0
Region 7,2001,29,0
Region 8,2001,29,0
Region 9,2001,29,0
Region 10,2001,29,0
Region 1,2001,30,0
Region 2,2001,30,0
Region 3,2001,30,0
Region 4,2001,30,0
Region 5,2001,30,0
Region 6,2001,30,0
Region 7,2001,30,0
Region 8,2001,30,0
Region 9,2001,30,0
Region 10,2001,30,0
Region 1,2001,31,0
Region 2,2001,31,0
Region 3,2001,31,0
Region 4,2001,31,0
Region 5,2001,31,0
Region 6,2001,31,0
Region 7,2001,31,0
Region 8,2001,31,0
Region 9,2001,31,0
Region 10,2001,31,0
Region 1,2001,32,0
Region 2,2001,32,0
Region 3,2001,32,0
Region 4,2001,32,0
Region 5,2001,32,0
Region 6,2001,32,0
Region 7,2001,32,0
Region 8,2001,32,0
Region 9,2001,32,0
Region 10,2001,32,0
Region 1,2001,33,0
Region 2,2001,33,0
Region 3,2001,33,0
Region 4,2001,33,0
Region 5,2001,33,0
Region 6,2001,33,0
Region 7,2001,33,0
Region 8,2001,33,0
Region 9,2001,33,0
Region 10,2001,33,0
Region 1,2001,34,0
Region 2,2001,34,0
Region 3,2001,34,0
Region 4,2001,34,0
Region 5,2001,34,0
Region 6,2001,34,0
Region 7,2001,34,0
Region 8,2001,34,0
Region 9,2001,34,0
Region 10,2001,34,0
Region 1,2001,35,0
Region 2,2001,35,0
Region 3,2001,35,0
Region 4,2001,35,0
Region 5,2001,35,0
Region 6,2001,35,0
Region 7,2001,35,0
Region 8,2001,35,0
Region 9,2001,35,0
Region 10,2001,35,0
Region 1,2001,36,0
Region 2,2001,36,0
Region 3,2001,36,0
Region 4,2001,36,0
Region 5,2001,36,0
Region 6,2001,36,0
Region 7,2001,36,0
Region 8,2001,36,0
Region 9,2001,36,0
Region 10,2001,36,0
Region 1,2001,37,0
Region 2,2001,37,0
Region 3,2001,37,0
Region 4,2001,37,0
Region 5,2001,37,0
Region 6,2001,37,0
Region 7,2001,37,0
Region 8,2001,37,0
Region 9,2001,37,0
Region 10,2001,37,0
Region 1,2001,38,0
Region 2,2001,38,0
Region 3,2001,38,0
Region 4,2001,38,0
Region 5,2001,38,0
Region 6,2001,38,0
Region 7,2001,38,0
Region 8,2001,38,0
Region 9,2001,38,0
Region 10,2001,38,0
Region 1,2001,39,0
Region 2,2001,39,0
Region 3,2001,39,0
Region 4,2001,39,0
Region 5,2001,39,0
Region 6,2001,39,0
Region 7,2001,39,0
Region 8,2001,39,0
Region 9,2001,39,0
Region 10,2001,39,0
Region 1,2001,40,93
Region 2,2001,40,81
Region 3,2001,40,87
Region 4,2001,40,230
Region 5,2001,40,314
Region 6,2001,40,17
Region 7,2001,40,145
Region 8,2001,40,19
Region 9,2001,40,367
Region 10,2001,40,15
Region 1,2001,41,122
Region 2,2001,41,118
Region 3,2001,41,117
Region 4,2001,41,316
Region 5,2001,41,466
Region 6,2001,41,23
Region 7,2001,41,116
Region 8,2001,41,82
Region 9,2001,41,361
Region 10,2001,41,26
Region 1,2001,42,171
Region 2,2001,42,128
Region 3,2001,42,117
Region 4,2001,42,334
Region 5,2001,42,446
Region 6,2001,42,33
Region 7,2001,42,110
Region 8,2001,42,76
Region 9,2001,42,492
Region 10,2001,42,25
Region 1,2001,43,196
Region 2,2001,43,176
Region 3,2001,43,163
Region 4,2001,43,355
Region 5,2001,43,542
Region 6,2001,43,32
Region 7,2001,43,128
Region 8,2001,43,88
Region 9,2001,43,508
Region 10,2001,43,16
Region 1,2001,44,166
Region 2,2001,44,176
Region 3,2001,44,155
Region 4,2001,44,561
Region 5,2001,44,555
Region 6,2001,44,36
Region 7,2001,44,156
Region 8,2001,44,53
Region 9,2001,44,469
Region 10,2001,44,44
Region 1,2001,45,158
Region 2,2001,45,210
Region 3,2001,45,155
Region 4,2001,45,417
Region 5,2001,45,709
Region 6,2001,45,44
Region 7,2001,45,125
Region 8,2001,45,74
Region 9,2001,45,403
Region 10,2001,45,32
Region 1,2001,46,104
Region 2,2001,46,164
Region 3,2001,46,136
Region 4,2001,46,415
Region 5,2001,46,615
Region 6,2001,46,44
Region 7,2001,46,125
Region 8,2001,46,84
Region 9,2001,46,804
Region 10,2001,46,17
Region 1,2001,47,125
Region 2,2001,47,130
Region 3,2001,47,126
Region 4,2001,47,277
Region 5,2001,47,571
Region 6,2001,47,8
Region 7,2001,47,107
Region 8,2001,47,82
Region 9,2001,47,633
Region 10,2001,47,31
Region 1,2001,48,143
Region 2,2001,48,176
Region 3,2001,48,120
Region 4,2001,48,437
Region 5,2001,48,723
Region 6,2001,48,34
Region 7,2001,48,117
Region 8,2001,48,117
Region 9,2001,48,655
Region 10,2001,48,44
Region 1,2001,49,152
Region 2,2001,49,189
Region 3,2001,49,126
Region 4,2001,49,302
Region 5,2001,49,644
Region 6,2001,49,43
Region 7,2001,49,99
Region 8,2001,49,161
Region 9,2001,49,510
Region 10,2001,49,49
Region 1,2001,50,158
Region 2,2001,50,161
Region 3,2001,50,119
Region 4,2001,50,273
Region 5,2001,50,580
Region 6,2001,50,25
Region 7,2001,50,98
Region 8,2001,50,146
Region 9,2001,50,568
Region 10,2001,50,41
Region 1,2001,51,135
Region 2,2001,51,151
Region 3,2001,51,145
Region 4,2001,51,282
Region 5,2001,51,645
Region 6,2001,51,71
Region 7,2001,51,96
Region 8,2001,51,163
Region 9,2001,51,555
Region 10,2001,51,35
Region 1,2001,52,164
Region 2,2001,52,169
Region 3,2001,52,138
Region 4,2001,52,309
Region 5,2001,52,601
Region 6,2001,52,48
Region 7,2001,52,77
Region 8,2001,52,142
Region 9,2001,52,591
Region 10,2001,52,26
Region 1,2002,1,179
Region 2,2002,1,192
Region 3,2002,1,184
Region 4,2002,1,319
Region 5,2002,1,753
Region 6,2002,1,15
Region 7,2002,1,71
Region 8,2002,1,183
Region 9,2002,1,631
Region 10,2002,1,41
Region 1,2002,2,219
Region 2,2002,2,249
Region 3,2002,2,142
Region 4,2002,2,500
Region 5,2002,2,655
Region 6,2002,2,39
Region 7,2002,2,120
Region 8,2002,2,263
Region 9,2002,2,658
Region 10,2002,2,30
Region 1,2002,3,220
Region 2,2002,3,347
Region 3,2002,3,267
Region 4,2002,3,795
Region 5,2002,3,752
Region 6,2002,3,146
Region 7,2002,3,122
Region 8,2002,3,405
Region 9,2002,3,638
Region 10,2002,3,51
Region 1,2002,4,297
Region 2,2002,4,747
Region 3,2002,4,324
Region 4,2002,4,881
Region 5,2002,4,962
Region 6,2002,4,130
Region 7,2002,4,269
Region 8,2002,4,416
Region 9,2002,4,722
Region 10,2002,4,49
Region 1,2002,5,519
Region 2,2002,5,692
Region 3,2002,5,380
Region 4,2002,5,916
Region 5,2002,5,1059
Region 6,2002,5,249
Region 7,2002,5,325
Region 8,2002,5,537
Region 9,2002,5,846
Region 10,2002,5,34
Region 1,2002,6,509
Region 2,2002,6,400
Region 3,2002,6,353
Region 4,2002,6,956
Region 5,2002,6,1327
Region 6,2002,6,183
Region 7,2002,6,400
Region 8,2002,6,517
Region 9,2002,6,906
Region 10,2002,6,73
Region 1,2002,7,552
Region 2,2002,7,311
Region 3,2002,7,317
Region 4,2002,7,946
Region 5,2002,7,1620
Region 6,2002,7,229
Region 7,2002,7,469
Region 8,2002,7,334
Region 9,2002,7,1031
Region 10,2002,7,115
