REGION,YEAR,WEEK,ILITOTAL
Texas,2021,6,183
Utah,2021,6,149
Vermont,2021,6,22
Virginia,2021,6,847
Washington,2021,6,89
West Virginia,2021,6,82
Wisconsin,2021,6,81
Wyoming,2021,6,30
Commonwealth of the Northern Mariana Islands,2021,6,X
Puerto Rico,2021,6,89
Virgin Islands,2021,6,16
New York City,2021,6,756
Alabama,2021,7,320
Alaska,2021,7,5
Arizona,2021,7,73
Arkansas,2021,7,80
California,2021,7,455
Colorado,2021,7,242
Connecticut,2021,7,156
Delaware,2021,7,50
District of Columbia,2021,7,73
Florida,2021,7,3502
Georgia,2021,7,964
Hawaii,2021,7,4
Idaho,2021,7,68
Illinois,2021,7,276
Indiana,2021,7,312
Iowa,2021,7,23
Kansas,2021,7,54
Kentucky,2021,7,126
Louisiana,2021,7,255
Maine,2021,7,36
Maryland,2021,7,305
Massachusetts,2021,7,262
Michigan,2021,7,45
Minnesota,2021,7,119
Mississippi,2021,7,127
Missouri,2021,7,129
Montana,2021,7,24
Nebraska,2021,7,87
Nevada,2021,7,25
New Hampshire,2021,7,0
New Jersey,2021,7,399
New Mexico,2021,7,187
New York,2021,7,368
North Carolina,2021,7,442
North Dakota,2021,7,22
Ohio,2021,7,91
Oklahoma,2021,7,52
Oregon,2021,7,193
Pennsylvania,2021,7,291
Rhode Island,2021,7,41
South Carolina,2021,7,127
South Dakota,2021,7,50
Tennessee,2021,7,243
Texas,2021,7,44
Utah,2021,7,157
Vermont,2021,7,17
Virginia,2021,7,707
Washington,2021,7,83
West Virginia,2021,7,55
Wisconsin,2021,7,71
Wyoming,2021,7,16
Commonwealth of the Northern Mariana Islands,2021,7,X
Puerto Rico,2021,7,73
Virgin Islands,2021,7,10
New York City,2021,7,653
Alabama,2021,8,391
Alaska,2021,8,10
Arizona,2021,8,81
Arkansas,2021,8,106
California,2021,8,516
Colorado,2021,8,238
Connecticut,2021,8,161
Delaware,2021,8,28
District of Columbia,2021,8,109
Florida,2021,8,3408
Georgia,2021,8,1004
Hawaii,2021,8,10
Idaho,2021,8,54
Illinois,2021,8,325
Indiana,2021,8,335
Iowa,2021,8,22
Kansas,2021,8,47
Kentucky,2021,8,153
Louisiana,2021,8,220
Maine,2021,8,36
Maryland,2021,8,290
Massachusetts,2021,8,264
Michigan,2021,8,66
Minnesota,2021,8,115
Mississippi,2021,8,130
Missouri,2021,8,165
Montana,2021,8,21
Nebraska,2021,8,77
Nevada,2021,8,33
New Hampshire,2021,8,2
New Jersey,2021,8,385
New Mexico,2021,8,177
New York,2021,8,371
North Carolina,2021,8,480
North Dakota,2021,8,32
Ohio,2021,8,98
Oklahoma,2021,8,78
Oregon,2021,8,181
Pennsylvania,2021,8,315
Rhode Island,2021,8,43
South Carolina,2021,8,168
South Dakota,2021,8,37
Tennessee,2021,8,252
Texas,2021,8,450
Utah,2021,8,123
Vermont,2021,8,16
Virginia,2021,8,688
Washington,2021,8,89
West Virginia,2021,8,89
Wisconsin,2021,8,74
Wyoming,2021,8,15
Commonwealth of the Northern Mariana Islands,2021,8,X
Puerto Rico,2021,8,61
Virgin Islands,2021,8,7
New York City,2021,8,697
Alabama,2021,9,341
Alaska,2021,9,1
Arizona,2021,9,95
Arkansas,2021,9,79
California,2021,9,502
Colorado,2021,9,207
Connecticut,2021,9,170
Delaware,2021,9,33
District of Columbia,2021,9,103
Florida,2021,9,3456
Georgia,2021,9,971
Hawaii,2021,9,15
Idaho,2021,9,63
Illinois,2021,9,293
Indiana,2021,9,305
Iowa,2021,9,20
Kansas,2021,9,58
Kentucky,2021,9,150
Louisiana,2021,9,188
Maine,2021,9,33
Maryland,2021,9,282
Massachusetts,2021,9,283
Michigan,2021,9,64
Minnesota,2021,9,148
Mississippi,2021,9,155
Missouri,2021,9,155
Montana,2021,9,31
Nebraska,2021,9,100
Nevada,2021,9,28
New Hampshire,2021,9,1
New Jersey,2021,9,408
New Mexico,2021,9,156
New York,2021,9,417
North Carolina,2021,9,382
North Dakota,2021,9,26
Ohio,2021,9,96
Oklahoma,2021,9,48
Oregon,2021,9,179
Pennsylvania,2021,9,346
Rhode Island,2021,9,33
South Carolina,2021,9,100
South Dakota,2021,9,29
Tennessee,2021,9,268
Texas,2021,9,391
Utah,2021,9,142
Vermont,2021,9,19
Virginia,2021,9,689
Washington,2021,9,83
West Virginia,2021,9,64
Wisconsin,2021,9,69
Wyoming,2021,9,17
Commonwealth of the Northern Mariana Islands,2021,9,X
Puerto Rico,2021,9,66
Virgin Islands,2021,9,5
New York City,2021,9,636
Alabama,2021,10,373
Alaska,2021,10,13
Arizona,2021,10,76
Arkansas,2021,10,102
California,2021,10,466
Colorado,2021,10,269
Connecticut,2021,10,279
Delaware,2021,10,33
District of Columbia,2021,10,117
Florida,2021,10,3594
Georgia,2021,10,1082
Hawaii,2021,10,2
Idaho,2021,10,67
Illinois,2021,10,310
Indiana,2021,10,296
Iowa,2021,10,23
Kansas,2021,10,52
Kentucky,2021,10,215
Louisiana,2021,10,216
Maine,2021,10,41
Maryland,2021,10,274
Massachusetts,2021,10,314
Michigan,2021,10,45
Minnesota,2021,10,102
Mississippi,2021,10,156
Missouri,2021,10,170
Montana,2021,10,21
Nebraska,2021,10,88
Nevada,2021,10,61
New Hampshire,2021,10,2
New Jersey,2021,10,503
New Mexico,2021,10,219
New York,2021,10,462
North Carolina,2021,10,438
North Dakota,2021,10,40
Ohio,2021,10,108
Oklahoma,2021,10,51
Oregon,2021,10,190
Pennsylvania,2021,10,348
Rhode Island,2021,10,39
South Carolina,2021,10,107
South Dakota,2021,10,34
Tennessee,2021,10,279
Texas,2021,10,348
Utah,2021,10,171
Vermont,2021,10,23
Virginia,2021,10,746
Washington,2021,10,69
West Virginia,2021,10,67
Wisconsin,2021,10,88
Wyoming,2021,10,15
Commonwealth of the Northern Mariana Islands,2021,10,X
Puerto Rico,2021,10,86
Virgin Islands,2021,10,4
New York City,2021,10,782
Alabama,2021,11,352
Alaska,2021,11,13
Arizona,2021,11,76
Arkansas,2021,11,105
California,2021,11,462
Colorado,2021,11,190
Connecticut,2021,11,234
Delaware,2021,11,27
District of Columbia,2021,11,128
Florida,2021,11,3820
Georgia,2021,11,1063
Hawaii,2021,11,7
Idaho,2021,11,63
Illinois,2021,11,321
Indiana,2021,11,389
Iowa,2021,11,11
Kansas,2021,11,57
Kentucky,2021,11,245
Louisiana,2021,11,217
Maine,2021,11,32
Maryland,2021,11,357
Massachusetts,2021,11,307
Michigan,2021,11,43
Minnesota,2021,11,155
Mississippi,2021,11,133
Missouri,2021,11,167
Montana,2021,11,37
Nebraska,2021,11,94
Nevada,2021,11,60
New Hampshire,2021,11,3
New Jersey,2021,11,532
New Mexico,2021,11,198
New York,2021,11,518
North Carolina,2021,11,415
North Dakota,2021,11,34
Ohio,2021,11,107
Oklahoma,2021,11,37
Oregon,2021,11,168
Pennsylvania,2021,11,337
Rhode Island,2021,11,44
South Carolina,2021,11,99
South Dakota,2021,11,34
Tennessee,2021,11,279
Texas,2021,11,459
Utah,2021,11,142
Vermont,2021,11,9
Virginia,2021,11,768
Washington,2021,11,98
West Virginia,2021,11,56
Wisconsin,2021,11,84
Wyoming,2021,11,15
Commonwealth of the Northern Mariana Islands,2021,11,X
Puerto Rico,2021,11,90
Virgin Islands,2021,11,6
New York City,2021,11,875
Alabama,2021,12,382
Alaska,2021,12,14
Arizona,2021,12,82
Arkansas,2021,12,79
California,2021,12,501
Colorado,2021,12,205
Connecticut,2021,12,240
Delaware,2021,12,28
District of Columbia,2021,12,107
Florida,2021,12,4146
Georgia,2021,12,979
Hawaii,2021,12,16
Idaho,2021,12,68
Illinois,2021,12,411
Indiana,2021,12,401
Iowa,2021,12,19
Kansas,2021,12,62
Kentucky,2021,12,229
Louisiana,2021,12,260
Maine,2021,12,40
Maryland,2021,12,384
Massachusetts,2021,12,330
Michigan,2021,12,60
Minnesota,2021,12,139
Mississippi,2021,12,153
Missouri,2021,12,181
Montana,2021,12,38
Nebraska,2021,12,114
Nevada,2021,12,64
New Hampshire,2021,12,1
New Jersey,2021,12,577
New Mexico,2021,12,179
New York,2021,12,490
North Carolina,2021,12,364
North Dakota,2021,12,29
Ohio,2021,12,105
Oklahoma,2021,12,59
Oregon,2021,12,194
Pennsylvania,2021,12,414
Rhode Island,2021,12,42
South Carolina,2021,12,131
South Dakota,2021,12,44
Tennessee,2021,12,332
Texas,2021,12,433
Utah,2021,12,117
Vermont,2021,12,17
Virginia,2021,12,856
Washington,2021,12,106
West Virginia,2021,12,104
Wisconsin,2021,12,97
Wyoming,2021,12,15
Commonwealth of the Northern Mariana Islands,2021,12,X
Puerto Rico,2021,12,86
Virgin Islands,2021,12,2
New York City,2021,12,827
Alabama,2021,13,326
Alaska,2021,13,15
Arizona,2021,13,107
Arkansas,2021,13,105
California,2021,13,491
Colorado,2021,13,252
Connecticut,2021,13,231
Delaware,2021,13,48
District of Columbia,2021,13,81
Florida,2021,13,4469
Georgia,2021,13,1107
Hawaii,2021,13,9
Idaho,2021,13,80
Illinois,2021,13,409
Indiana,2021,13,393
Iowa,2021,13,17
Kansas,2021,13,72
Kentucky,2021,13,183
Louisiana,2021,13,267
Maine,2021,13,55
Maryland,2021,13,423
Massachusetts,2021,13,365
Michigan,2021,13,76
Minnesota,2021,13,141
Mississippi,2021,13,50
Missouri,2021,13,174
Montana,2021,13,24
Nebraska,2021,13,174
Nevada,2021,13,36
New Hampshire,2021,13,2
New Jersey,2021,13,577
New Mexico,2021,13,205
New York,2021,13,505
North Carolina,2021,13,388
North Dakota,2021,13,32
Ohio,2021,13,96
Oklahoma,2021,13,53
Oregon,2021,13,210
Pennsylvania,2021,13,575
Rhode Island,2021,13,26
South Carolina,2021,13,87
South Dakota,2021,13,45
Tennessee,2021,13,346
Texas,2021,13,546
Utah,2021,13,164
Vermont,2021,13,18
Virginia,2021,13,765
Washington,2021,13,100
West Virginia,2021,13,64
Wisconsin,2021,13,94
Wyoming,2021,13,17
Commonwealth of the Northern Mariana Islands,2021,13,X
Puerto Rico,2021,13,96
Virgin Islands,2021,13,13
New York City,2021,13,786
Alabama,2021,14,439
Alaska,2021,14,18
Arizona,2021,14,97
Arkansas,2021,14,101
California,2021,14,516
Colorado,2021,14,313
Connecticut,2021,14,312
Delaware,2021,14,39
District of Columbia,2021,14,101
Florida,2021,14,5145
Georgia,2021,14,1153
Hawaii,2021,14,7
Idaho,2021,14,69
Illinois,2021,14,571
Indiana,2021,14,462
Iowa,2021,14,18
Kansas,2021,14,68
Kentucky,2021,14,221
Louisiana,2021,14,327
Maine,2021,14,52
Maryland,2021,14,466
Massachusetts,2021,14,398
Michigan,2021,14,76
Minnesota,2021,14,137
Mississippi,2021,14,96
Missouri,2021,14,204
Montana,2021,14,33
Nebraska,2021,14,162
Nevada,2021,14,85
New Hampshire,2021,14,3
New Jersey,2021,14,535
New Mexico,2021,14,247
New York,2021,14,591
North Carolina,2021,14,461
North Dakota,2021,14,43
Ohio,2021,14,123
Oklahoma,2021,14,36
Oregon,2021,14,230
Pennsylvania,2021,14,467
Rhode Island,2021,14,41
South Carolina,2021,14,81
South Dakota,2021,14,51
Tennessee,2021,14,377
Texas,2021,14,753
Utah,2021,14,114
Vermont,2021,14,18
Virginia,2021,14,846
Washington,2021,14,210
West Virginia,2021,14,84
Wisconsin,2021,14,127
Wyoming,2021,14,15
Commonwealth of the Northern Mariana Islands,2021,14,X
Puerto Rico,2021,14,125
Virgin Islands,2021,14,1
New York City,2021,14,835
Alabama,2021,15,464
Alaska,2021,15,18
Arizona,2021,15,90
Arkansas,2021,15,120
California,2021,15,625
Colorado,2021,15,333
Connecticut,2021,15,262
Delaware,2021,15,54
District of Columbia,2021,15,110
Florida,2021,15,5845
Georgia,2021,15,1357
Hawaii,2021,15,4
Idaho,2021,15,73
Illinois,2021,15,502
Indiana,2021,15,460
Iowa,2021,15,22
Kansas,2021,15,64
Kentucky,2021,15,217
Louisiana,2021,15,305
Maine,2021,15,65
Maryland,2021,15,434
Massachusetts,2021,15,348
Michigan,2021,15,94
Minnesota,2021,15,167
Mississippi,2021,15,159
Missouri,2021,15,208
Montana,2021,15,38
Nebraska,2021,15,131
Nevada,2021,15,30
New Hampshire,2021,15,5
New Jersey,2021,15,549
New Mexico,2021,15,230
New York,2021,15,552
North Carolina,2021,15,509
North Dakota,2021,15,38
Ohio,2021,15,139
Oklahoma,2021,15,45
Oregon,2021,15,369
Pennsylvania,2021,15,536
Rhode Island,2021,15,35
South Carolina,2021,15,84
South Dakota,2021,15,28
Tennessee,2021,15,401
Texas,2021,15,735
Utah,2021,15,115
Vermont,2021,15,23
Virginia,2021,15,858
Washington,2021,15,246
West Virginia,2021,15,74
Wisconsin,2021,15,120
Wyoming,2021,15,14
Commonwealth of the Northern Mariana Islands,2021,15,X
Puerto Rico,2021,15,123
Virgin Islands,2021,15,4
New York City,2021,15,728
Alabama,2021,16,534
Alaska,2021,16,13
Arizona,2021,16,108
Arkansas,2021,16,110
California,2021,16,572
Colorado,2021,16,376
Connecticut,2021,16,269
Delaware,2021,16,33
District of Columbia,2021,16,141
Florida,2021,16,5908
Georgia,2021,16,1356
Hawaii,2021,16,17
Idaho,2021,16,77
Illinois,2021,16,557
Indiana,2021,16,481
Iowa,2021,16,16
Kansas,2021,16,68
Kentucky,2021,16,304
Louisiana,2021,16,324
Maine,2021,16,42
Maryland,2021,16,409
Massachusetts,2021,16,318
Michigan,2021,16,26
Minnesota,2021,16,163
Mississippi,2021,16,157
Missouri,2021,16,248
Montana,2021,16,36
Nebraska,2021,16,147
Nevada,2021,16,33
New Hampshire,2021,16,4
New Jersey,2021,16,480
New Mexico,2021,16,229
New York,2021,16,584
North Carolina,2021,16,549
North Dakota,2021,16,29
Ohio,2021,16,149
Oklahoma,2021,16,38
Oregon,2021,16,385
Pennsylvania,2021,16,476
Rhode Island,2021,16,47
South Carolina,2021,16,92
South Dakota,2021,16,33
Tennessee,2021,16,432
Texas,2021,16,657
Utah,2021,16,119
Vermont,2021,16,13
Virginia,2021,16,828
Washington,2021,16,239
West Virginia,2021,16,81
Wisconsin,2021,16,114
Wyoming,2021,16,19
Commonwealth of the Northern Mariana Islands,2021,16,X
Puerto Rico,2021,16,111
Virgin Islands,2021,16,3
New York City,2021,16,746
Alabama,2021,17,612
Alaska,2021,17,13
Arizona,2021,17,124
Arkansas,2021,17,162
California,2021,17,614
Colorado,2021,17,412
Connecticut,2021,17,257
Delaware,2021,17,35
District of Columbia,2021,17,140
Florida,2021,17,5850
Georgia,2021,17,1581
Hawaii,2021,17,15
Idaho,2021,17,69
Illinois,2021,17,549
Indiana,2021,17,502
Iowa,2021,17,22
Kansas,2021,17,71
Kentucky,2021,17,234
Louisiana,2021,17,460
Maine,2021,17,61
Maryland,2021,17,441
Massachusetts,2021,17,328
Michigan,2021,17,86
Minnesota,2021,17,173
Mississippi,2021,17,187
Missouri,2021,17,266
Montana,2021,17,40
Nebraska,2021,17,131
Nevada,2021,17,40
New Hampshire,2021,17,5
New Jersey,2021,17,489
New Mexico,2021,17,311
New York,2021,17,540
North Carolina,2021,17,483
North Dakota,2021,17,36
Ohio,2021,17,130
Oklahoma,2021,17,50
Oregon,2021,17,284
Pennsylvania,2021,17,512
Rhode Island,2021,17,32
South Carolina,2021,17,92
South Dakota,2021,17,73
Tennessee,2021,17,461
Texas,2021,17,776
Utah,2021,17,130
Vermont,2021,17,19
Virginia,2021,17,905
Washington,2021,17,279
West Virginia,2021,17,85
Wisconsin,2021,17,118
Wyoming,2021,17,25
Commonwealth of the Northern Mariana Islands,2021,17,X
Puerto Rico,2021,17,90
Virgin Islands,2021,17,2
New York City,2021,17,695
Alabama,2021,18,673
Alaska,2021,18,21
Arizona,2021,18,97
Arkansas,2021,18,153
California,2021,18,627
Colorado,2021,18,388
Connecticut,2021,18,247
Delaware,2021,18,42
District of Columbia,2021,18,157
Florida,2021,18,5786
Georgia,2021,18,1780
Hawaii,2021,18,10
Idaho,2021,18,71
Illinois,2021,18,485
Indiana,2021,18,538
Iowa,2021,18,16
Kansas,2021,18,76
Kentucky,2021,18,324
Louisiana,2021,18,463
Maine,2021,18,50
Maryland,2021,18,340
Massachusetts,2021,18,345
Michigan,2021,18,36
Minnesota,2021,18,178
Mississippi,2021,18,192
Missouri,2021,18,239
Montana,2021,18,53
Nebraska,2021,18,156
Nevada,2021,18,70
New Hampshire,2021,18,4
New Jersey,2021,18,465
New Mexico,2021,18,241
New York,2021,18,574
North Carolina,2021,18,336
North Dakota,2021,18,33
Ohio,2021,18,124
Oklahoma,2021,18,29
Oregon,2021,18,267
Pennsylvania,2021,18,500
Rhode Island,2021,18,34
South Carolina,2021,18,101
South Dakota,2021,18,64
Tennessee,2021,18,458
Texas,2021,18,740
Utah,2021,18,133
Vermont,2021,18,25
Virginia,2021,18,906
Washington,2021,18,253
West Virginia,2021,18,77
Wisconsin,2021,18,125
Wyoming,2021,18,21
Commonwealth of the Northern Mariana Islands,2021,18,X
Puerto Rico,2021,18,93
Virgin Islands,2021,18,2
New York City,2021,18,709
Alabama,2021,19,692
Alaska,2021,19,26
Arizona,2021,19,101
Arkansas,2021,19,158
California,2021,19,709
Colorado,2021,19,428
Connecticut,2021,19,298
Delaware,2021,19,29
District of Columbia,2021,19,165
Florida,2021,19,5741
Georgia,2021,19,1735
Hawaii,2021,19,15
Idaho,2021,19,74
Illinois,2021,19,557
Indiana,2021,19,596
Iowa,2021,19,22
Kansas,2021,19,66
Kentucky,2021,19,337
Louisiana,2021,19,566
Maine,2021,19,38
Maryland,2021,19,346
Massachusetts,2021,19,384
Michigan,2021,19,24
Minnesota,2021,19,180
Mississippi,2021,19,222
Missouri,2021,19,272
Montana,2021,19,33
Nebraska,2021,19,164
Nevada,2021,19,78
New Hampshire,2021,19,3
New Jersey,2021,19,442
New Mexico,2021,19,213
New York,2021,19,660
North Carolina,2021,19,252
North Dakota,2021,19,31
Ohio,2021,19,128
Oklahoma,2021,19,36
Oregon,2021,19,279
Pennsylvania,2021,19,421
Rhode Island,2021,19,37
South Carolina,2021,19,121
South Dakota,2021,19,76
Tennessee,2021,19,454
Texas,2021,19,813
Utah,2021,19,154
Vermont,2021,19,21
Virginia,2021,19,976
Washington,2021,19,256
West Virginia,2021,19,75
Wisconsin,2021,19,113
Wyoming,2021,19,16
Commonwealth of the Northern Mariana Islands,2021,19,X
Puerto Rico,2021,19,65
Virgin Islands,2021,19,9
New York City,2021,19,655
Alabama,2021,20,640
Alaska,2021,20,28
Arizona,2021,20,81
Arkansas,2021,20,220
California,2021,20,670
Colorado,2021,20,412
Connecticut,2021,20,383
Delaware,2021,20,54
District of Columbia,2021,20,168
Florida,2021,20,5569
Georgia,2021,20,1995
Hawaii,2021,20,17
Idaho,2021,20,83
Illinois,2021,20,541
Indiana,2021,20,571
Iowa,2021,20,13
Kansas,2021,20,88
Kentucky,2021,20,370
Louisiana,2021,20,587
Maine,2021,20,44
Maryland,2021,20,364
Massachusetts,2021,20,411
Michigan,2021,20,36
Minnesota,2021,20,210
Mississippi,2021,20,260
Missouri,2021,20,295
Montana,2021,20,39
Nebraska,2021,20,200
Nevada,2021,20,72
New Hampshire,2021,20,1
New Jersey,2021,20,463
New Mexico,2021,20,193
New York,2021,20,609
North Carolina,2021,20,484
North Dakota,2021,20,27
Ohio,2021,20,140
Oklahoma,2021,20,57
Oregon,2021,20,227
Pennsylvania,2021,20,429
Rhode Island,2021,20,36
South Carolina,2021,20,101
South Dakota,2021,20,73
Tennessee,2021,20,503
Texas,2021,20,799
Utah,2021,20,196
Vermont,2021,20,17
Virginia,2021,20,1073
Washington,2021,20,265
West Virginia,2021,20,26
Wisconsin,2021,20,147
Wyoming,2021,20,14
Commonwealth of the Northern Mariana Islands,2021,20,X
Puerto Rico,2021,20,136
Virgin Islands,2021,20,9
New York City,2021,20,808
Alabama,2021,21,587
Alaska,2021,21,18
Arizona,2021,21,103
Arkansas,2021,21,212
California,2021,21,708
Colorado,2021,21,400
Connecticut,2021,21,324
Delaware,2021,21,35
District of Columbia,2021,21,85
Florida,2021,21,5261
Georgia,2021,21,1817
Hawaii,2021,21,9
Idaho,2021,21,92
Illinois,2021,21,468
Indiana,2021,21,526
Iowa,2021,21,20
Kansas,2021,21,61
Kentucky,2021,21,313
Louisiana,2021,21,607
Maine,2021,21,45
Maryland,2021,21,324
Massachusetts,2021,21,393
Michigan,2021,21,16
Minnesota,2021,21,152
Mississippi,2021,21,185
Missouri,2021,21,222
Montana,2021,21,33
Nebraska,2021,21,194
Nevada,2021,21,28
New Hampshire,2021,21,1
New Jersey,2021,21,472
New Mexico,2021,21,221
New York,2021,21,553
North Carolina,2021,21,544
North Dakota,2021,21,28
Ohio,2021,21,99
Oklahoma,2021,21,31
Oregon,2021,21,211
Pennsylvania,2021,21,406
Rhode Island,2021,21,28
South Carolina,2021,21,127
South Dakota,2021,21,62
Tennessee,2021,21,499
Texas,2021,21,718
Utah,2021,21,207
Vermont,2021,21,16
Virginia,2021,21,1059
Washington,2021,21,243
West Virginia,2021,21,24
Wisconsin,2021,21,122
Wyoming,2021,21,9
Commonwealth of the Northern Mariana Islands,2021,21,X
Puerto Rico,2021,21,63
Virgin Islands,2021,21,4
New York City,2021,21,685
Alabama,2021,22,540
Alaska,2021,22,24
Arizona,2021,22,98
Arkansas,2021,22,254
California,2021,22,618
Colorado,2021,22,391
Connecticut,2021,22,338
Delaware,2021,22,41
District of Columbia,2021,22,76
Florida,2021,22,5281
Georgia,2021,22,1787
Hawaii,2021,22,13
Idaho,2021,22,78
Illinois,2021,22,548
Indiana,2021,22,513
Iowa,2021,22,16
Kansas,2021,22,78
Kentucky,2021,22,340
Louisiana,2021,22,543
Maine,2021,22,56
Maryland,2021,22,294
Massachusetts,2021,22,462
Michigan,2021,22,40
Minnesota,2021,22,167
Mississippi,2021,22,236
Missouri,2021,22,284
Montana,2021,22,52
Nebraska,2021,22,295
Nevada,2021,22,47
New Hampshire,2021,22,0
New Jersey,2021,22,464
New Mexico,2021,22,250
New York,2021,22,547
North Carolina,2021,22,516
North Dakota,2021,22,28
Ohio,2021,22,85
Oklahoma,2021,22,11
Oregon,2021,22,235
Pennsylvania,2021,22,372
Rhode Island,2021,22,29
South Carolina,2021,22,158
South Dakota,2021,22,69
Tennessee,2021,22,552
Texas,2021,22,759
Utah,2021,22,246
Vermont,2021,22,21
Virginia,2021,22,1058
Washington,2021,22,215
West Virginia,2021,22,26
Wisconsin,2021,22,151
Wyoming,2021,22,20
Commonwealth of the Northern Mariana Islands,2021,22,X
Puerto Rico,2021,22,64
Virgin Islands,2021,22,5
New York City,2021,22,751
Alabama,2021,23,498
Alaska,2021,23,22
Arizona,2021,23,68
Arkansas,2021,23,205
California,2021,23,717
Colorado,2021,23,404
Connecticut,2021,23,312
Delaware,2021,23,35
District of Columbia,2021,23,67
Florida,2021,23,4641
Georgia,2021,23,1446
Hawaii,2021,23,8
Idaho,2021,23,60
Illinois,2021,23,561
Indiana,2021,23,542
Iowa,2021,23,18
Kansas,2021,23,96
Kentucky,2021,23,255
Louisiana,2021,23,581
Maine,2021,23,62
Maryland,2021,23,317
Massachusetts,2021,23,491
Michigan,2021,23,39
Minnesota,2021,23,205
Mississippi,2021,23,172
Missouri,2021,23,353
Montana,2021,23,32
Nebraska,2021,23,207
Nevada,2021,23,78
New Hampshire,2021,23,1
New Jersey,2021,23,449
New Mexico,2021,23,252
New York,2021,23,596
North Carolina,2021,23,518
North Dakota,2021,23,30
Ohio,2021,23,107
Oklahoma,2021,23,25
Oregon,2021,23,252
Pennsylvania,2021,23,389
Rhode Island,2021,23,43
South Carolina,2021,23,160
South Dakota,2021,23,78
Tennessee,2021,23,434
Texas,2021,23,685
Utah,2021,23,252
Vermont,2021,23,18
Virginia,2021,23,1103
Washington,2021,23,243
West Virginia,2021,23,23
Wisconsin,2021,23,122
Wyoming,2021,23,17
Commonwealth of the Northern Mariana Islands,2021,23,X
Puerto Rico,2021,23,73
Virgin Islands,2021,23,4
New York City,2021,23,807
Alabama,2021,24,412
Alaska,2021,24,25
Arizona,2021,24,66
Arkansas,2021,24,245
California,2021,24,705
Colorado,2021,24,403
Connecticut,2021,24,369
Delaware,2021,24,38
District of Columbia,2021,24,85
Florida,2021,24,4478
Georgia,2021,24,1300
Hawaii,2021,24,11
Idaho,2021,24,81
Illinois,2021,24,523
Indiana,2021,24,485
Iowa,2021,24,24
Kansas,2021,24,90
Kentucky,2021,24,317
Louisiana,2021,24,544
Maine,2021,24,94
Maryland,2021,24,365
